Perfomance tests for sign up 

10 users
error 0%
1739531753464,30028,HTTP Request,500,,signup50 1-39,text,false,,525,315,22,22,http://Localhost:8080/api/auth/signup,30028,0,0
1739531753484,30020,HTTP Request,500,,signup50 1-40,text,false,,525,315,21,21,http://Localhost:8080/api/auth/signup,30020,0,1
1739531753504,30037,HTTP Request,500,,signup50 1-41,text,false,,525,315,20,20,http://Localhost:8080/api/auth/signup,30037,0,0
1739531753525,30030,HTTP Request,500,,signup50 1-42,text,false,,525,315,19,19,http://Localhost:8080/api/auth/signup,30029,0,1
1739531753545,30022,HTTP Request,500,,signup50 1-43,text,false,,525,315,18,18,http://Localhost:8080/api/auth/signup,30021,0,2
1739531753563,30022,HTTP Request,500,,signup50 1-44,text,false,,525,315,17,17,http://Localhost:8080/api/auth/signup,30021,0,2
1739531753583,30034,HTTP Request,500,,signup50 1-45,text,false,,525,315,16,16,http://Localhost:8080/api/auth/signup,30033,0,2
1739531753603,30034,HTTP Request,500,,signup50 1-46,text,false,,525,315,15,15,http://Localhost:8080/api/auth/signup,30033,0,1
1739531753624,30022,HTTP Request,500,,signup50 1-47,text,false,,525,315,14,14,http://Localhost:8080/api/auth/signup,30022,0,0
1739531753642,30022,HTTP Request,500,,signup50 1-48,text,false,,525,315,13,13,http://Localhost:8080/api/auth/signup,30022,0,1
1739531753663,30033,HTTP Request,500,,signup50 1-49,text,false,,525,315,12,12,http://Localhost:8080/api/auth/signup,30032,0,1
1739531753683,30028,HTTP Request,500,,signup50 1-50,text,false,,525,315,11,11,http://Localhost:8080/api/auth/signup,30027,0,1
1739531753064,30710,HTTP Request,200,,signup50 1-19,text,true,,459,315,10,10,http://Localhost:8080/api/auth/signup,30709,0,1
1739531753044,32324,HTTP Request,200,,signup50 1-18,text,true,,459,315,9,9,http://Localhost:8080/api/auth/signup,32324,0,2
1739531753123,33803,HTTP Request,200,,signup50 1-22,text,true,,459,315,8,8,http://Localhost:8080/api/auth/signup,33803,0,0
1739531753104,37688,HTTP Request,200,,signup50 1-21,text,true,,459,315,7,7,http://Localhost:8080/api/auth/signup,37688,0,1
1739531753164,39059,HTTP Request,200,,signup50 1-24,text,true,,459,315,6,6,http://Localhost:8080/api/auth/signup,39058,0,1
1739531753144,39722,HTTP Request,200,,signup50 1-23,text,true,,459,315,5,5,http://Localhost:8080/api/auth/signup,39721,0,1
1739531753184,43215,HTTP Request,200,,signup50 1-25,text,true,,459,315,4,4,http://Localhost:8080/api/auth/signup,43215,0,0
1739531753204,45042,HTTP Request,200,,signup50 1-26,text,true,,459,315,3,3,http://Localhost:8080/api/auth/signup,45041,0,0
1739531753344,45672,HTTP Request,200,,signup50 1-33,text,true,,459,315,2,2,http://Localhost:8080/api/auth/signup,45671,0,1
1739531753223,46435,HTTP Request,200,,signup50 1-27,text,true,,459,315,1,1,http://Localhost:8080/api/auth/signup,46435,0,1
